ID,Name,Street Address,Suburb,Postcode,State,Latitude,Longitude,PAF,Previous Match,Status,Bedrooms,Bathrooms,Garages,Carports,Living Areas,Cooling,Heating,Land Size,Building Size,Price per m2,First Listed,Days on the market,Listed Price,First Listed Price,First to Listed Price Change,Price Guide,First Listed Price Guide,Period,VPA,Median Price,Change of Listed Price to Median Price,Property Type,Agency,Agency ID,Primary Agent,Portal ID,Listing Link,Extracted
21358168,The Homeowner,69 Gladstone Street,Coorparoo,4151,QLD,-27.492312,153.0529492,,,current,3,1,,1,,,,,,,17-06-2022,11,$599 per week,$599 per week,0.0%,599,599,week,VPA-1,1200000,,House,Property Owner,78506,Derek,434634283,https://www.nexu.com.au/app/#/listing/21358168,29-06-2022
21107780,The Homeowner,93 Dennis Road,Springwood,4127,QLD,-27.61612437,153.1368284,,,current,3,1,,1,,,,,,,12-05-2022,47,$490.00,$490.00,0.0%,490,490,week,VPA-1,670000,,House,Richardson & Wrench - Springwood Residential,24795,Rentals Department,434385007,https://www.nexu.com.au/app/#/listing/21107780,29-06-2022
12973260,The Homeowner,47 Macrossan Road,Norman Park,4170,QLD,-27.48394544,153.0673029,,,current,4,2,2,,,a/c,,809m2,,1,17-03-2022,103,$900 per week,$900 per week,0.0%,900,900,week,VPA-2,1400000,,House,REMAX Results - Morningside,29977,Andrew McGregor,430141262,https://www.nexu.com.au/app/#/listing/12973260,29-06-2022
20926800,The Homeowner,3/300 Wickham Street,Fortitude Valley,4006,QLD,-27.45640267,153.0343516,,,current,2,2,1,,,,,,,,19-04-2022,70,$470 per week,$470 per week,0.0%,470,470,week,VPA-1,500000,,Apartment,Place - Annerley,24730,"Madisan Frost, Alberta Gibson",434217891,https://www.nexu.com.au/app/#/listing/20926800,29-06-2022
20927873,The Homeowner,86 Allen Street,Hamilton,4007,QLD,-27.43678895,153.0691844,,,current,4,2,3,,,,,,,,19-04-2022,70,900,900,0.0%,900,900,week,VPA-1,2650000,,House,My Future Real Estate - WYNNUM WEST,30015,Jody Ashton,434219127,https://www.nexu.com.au/app/#/listing/20927873,29-06-2022
20930999,The Homeowner,5/146 Sexton Street,Tarragindi,4121,QLD,-27.51783598,153.0464615,,,current,1,1,,1,,,,,,,19-04-2022,70,$300 Weekly,$300 Weekly,0.0%,300,300,week,VPA-2,,,House,Coronis North - CHERMSIDE,18759,Dion Saab,434222291,https://www.nexu.com.au/app/#/listing/20930999,29-06-2022
20861425,The Homeowner,6 Lorrimore Street,MacGregor,4109,QLD,-27.56765751,153.075076,,,current,6,2,1,,,,,,,,07-04-2022,82,$620/Week - Inc Some Bills,$620/Week - Inc Some Bills,0.0%,620,620,week,VPA-1,1100000,,House,Ray White - Sunnybank Hills,35461,Simon Bian,434163995,https://www.nexu.com.au/app/#/listing/20861425,29-06-2022
21125546,The Homeowner,72 Park Edge Drive,Springfield Lakes,4300,QLD,-27.69624361,152.9163843,,,current,4,2,1,,,a/c,,,,,16-05-2022,43,$480 per week,$480 per week,0.0%,480,480,week,,590000,,House,McGrath Springfield - Springfield,24341,McGrath Springfield,434400643,https://www.nexu.com.au/app/#/listing/21125546,29-06-2022
20936986,The Homeowner,206/9 Kurilpa Street,West End,4101,QLD,-27.48285823,153.0026569,,,current,1,1,1,,,,,,,,20-04-2022,70,$460 per week,$400 per week,15.0%,460,400,week,,,,House,Ray White - West End,22728,Fleur McLean,434228655,https://www.nexu.com.au/app/#/listing/20936986,29-06-2022
21359515,The Homeowner,31 Bellata Street,The Gap,4061,QLD,-27.45027847,152.9613314,,,current,5,2,1,,2,a/c,,,,,18-06-2022,10,$775 pw,$775 pw,0.0%,775,775,week,,1300000,,House,McGrath Estate Agents - Paddington,24852,Oliver Campbell,434635127,https://www.nexu.com.au/app/#/listing/21359515,29-06-2022
20938384,The Homeowner,24 Cinderella Drive,Springwood,4127,QLD,-27.61206768,153.1269703,,,current,3,1,1,,,,,,,,20-04-2022,69,$500/Week -Air Conditionings,$580/Week -Best Location,-13.8%,500,580,week,VPA-1,670000,,House,Ray White - Sunnybank Hills,35461,Simon Bian,434228787,https://www.nexu.com.au/app/#/listing/20938384,29-06-2022
17696634,The Homeowner,54/9 White Ibis Drive,Griffin,4503,QLD,-27.26764987,153.0211564,,,current,3,2,2,,,a/c,,,,,20-04-2022,69,$475 per week,$445 per week,6.7%,475,445,week,VPA-1,580000,,House,THEONSITEMANAGER - Hendra,23858,Sophia Cook,432864426,https://www.nexu.com.au/app/#/listing/17696634,29-06-2022
11853949,The Homeowner,26 Capricorn Cct,North Lakes,4509,QLD,-27.21154213,153.0061891,,,current,4,2,2,,,,,349m2,,2,18-06-2022,10,$550 per week,,,550,,week,VPA-3,680000,,House,Raine & Horne - Burpengary / Narangba,16169,Raine & Horne Burpengary,429092642,https://www.nexu.com.au/app/#/listing/11853949,29-06-2022
21360052,The Homeowner,2/22 Fred St,Red Hill,4059,QLD,-27.45400178,152.9986598,,,current,2,1,1,,,a/c,,,,,14-06-2022,15,$455 per week,$460 per week,-1.1%,455,460,week,,534999,,Unit,Property Partners Rental Management,78318,"Nick Garcia, Anthony Garcia",434594675,https://www.nexu.com.au/app/#/listing/21360052,29-06-2022
21360089,The Homeowner,5/70 Barker St,New Farm,4005,QLD,-27.46607446,153.0412853,,,current,1,1,2,,,,,,,,17-06-2022,12,$400 per week,$400 per week,0.0%,400,400,week,,431000,,Unit,Image Property - Brisbane Northside,16141,Monica Garang,434627759,https://www.nexu.com.au/app/#/listing/21360089,29-06-2022
21360292,The Homeowner,10 Angelica Avenue,Springfield,4300,QLD,-27.69852478,152.9092819,,,current,4,2,2,,1,,,,,,18-06-2022,10,$590 Per Week,$590 Per Week,0.0%,590,590,week,VPA-3,629000,,House,ilookproperty - WARANA,29922,Matthew Groves Rentals,434635327,https://www.nexu.com.au/app/#/listing/21360292,29-06-2022
21271498,The Homeowner,1532/24 Cordelia St,South Brisbane,4101,QLD,-27.47571705,153.0162813,,,current,2,1,,1,,,,,,,06-06-2022,22,$550 per week,$550 per week,0.0%,550,550,week,,585000,,Unit,Image Property - Brisbane Northside,16141,Natalie Mulcahy,434546615,https://www.nexu.com.au/app/#/listing/21271498,29-06-2022
21360265,The Homeowner,35 Michigan Crescent,Parkinson,4115,QLD,-27.63083822,153.0417513,,,current,4,2,2,,1,a/c,,,,,18-06-2022,10,$650 per week,$650 per week,0.0%,650,650,week,,890000,,House,Auspro Home Group,113661,KATHY D,434635383,https://www.nexu.com.au/app/#/listing/21360265,29-06-2022
20949446,The Homeowner,12 Langley Road,Camira,4300,QLD,-27.63528713,152.9181057,,,current,3,2,3,,,a/c,,,,,21-04-2022,68,$630 per week,$630 per week,0.0%,630,630,week,VPA-2,535600,,House,McGrath Springfield - Springfield,24341,McGrath Springfield,434239647,https://www.nexu.com.au/app/#/listing/20949446,29-06-2022
21123996,The Homeowner,2/27 Pittwin Road North,Capalaba,4157,QLD,-27.52438423,153.186836,,,current,2,2,1,,,,,,,,16-05-2022,44,LEASED,$400,0.0%,400,400,week,,360000,,Unit,RE/MAX - Experience,49325,Rentals Team,434398707,https://www.nexu.com.au/app/#/listing/21123996,29-06-2022
21360869,The Homeowner,23 Quarry Street,Hamilton,4007,QLD,-27.4385279,153.0599292,,,current,3,2,3,,,a/c,,,,,19-06-2022,9,"$1,800 per week","$1,800 per week",0.0%,1800,1800,week,VPA-1,1326000,,House,THEONSITEMANAGER - Hendra,23858,Larraine Barlow,434635731,https://www.nexu.com.au/app/#/listing/21360869,29-06-2022
21222765,The Homeowner,45 Hetherington Street,Herston,4006,QLD,-27.44727843,153.0214556,,,current,3,2,,,,a/c,,,,,30-05-2022,29,$585 Per Week,$600 Per Week,-2.5%,585,600,week,VPA-3,970000,,House,Burlington Property,23089,Kylie Steinert,434497631,https://www.nexu.com.au/app/#/listing/21222765,29-06-2022
5913019,The Homeowner,8 Yale Circuit,Forest Lake,4078,QLD,-27.628104,152.974537,,,current,4,2,2,,,a/c,,,724,1,11-06-2022,17,$540 per week,,,540,,week,VPA-1,670000,,House,THEONSITEMANAGER - Hendra,23858,Simon Chi,420559878,https://www.nexu.com.au/app/#/listing/5913019,29-06-2022
21131102,The Homeowner,122 Rubicon Crescent,Kuraby,4112,QLD,-27.60847798,153.0868764,,,current,4,2,2,,3,a/c,,,,,17-05-2022,43,$650.00,$630.00,3.2%,650,630,week,VPA-1,829000,,House,Invest & Co - Eight Mile Plains,83170,Scott Mackay,434408335,https://www.nexu.com.au/app/#/listing/21131102,29-06-2022
21281841,The Homeowner,21 Grand Canyon Drive,Springfield Lakes,4300,QLD,-27.69240327,152.9179085,,,current,3,2,1,,,a/c,,,,,07-06-2022,21,$450 per week,$450 per week,0.0%,450,450,week,,470000,,House,McGrath Springfield - Springfield,24341,McGrath Springfield,434558411,https://www.nexu.com.au/app/#/listing/21281841,29-06-2022
21124447,The Homeowner,16 Burn Street,Camp Hill,4152,QLD,-27.49423485,153.0835158,,,current,3,1,1,,,a/c,,,,,16-05-2022,43,$595 per week,$700 per week,-15.0%,595,700,week,VPA-1,1220000,,House,Ray White - Carina,30263,Kylie Ingle,434400335,https://www.nexu.com.au/app/#/listing/21124447,29-06-2022
21361128,The Homeowner,24 Toufik Street,Rochedale South,4123,QLD,-27.59255907,153.1238892,,,current,4,2,3,,,,,,,,19-06-2022,9,$750 per week,$750 per week,0.0%,750,750,week,,773500,,House,Midas Real Estate,35889,Luke,434635887,https://www.nexu.com.au/app/#/listing/21361128,29-06-2022
21262039,The Homeowner,47 Halfway Drive,Ormeau,4208,QLD,-27.76910888,153.2467702,,,current,4,2,1,,,a/c,,,,,03-06-2022,25,UNDER APPLICATION,$650 Weekly,0.0%,650,650,week,,653050,,House,Home Real Estate Agency - Runaway Bay,30227,Romarna Antees_Rent,434537055,https://www.nexu.com.au/app/#/listing/21262039,29-06-2022
21337768,The Homeowner,67 Glenvale Street,Cornubia,4130,QLD,-27.66087692,153.2011987,,,current,4,2,2,1,,a/c,,,,,15-06-2022,13,$700 per week,$700 per week,0.0%,700,700,week,VPA-3,825000,,House,Ray White - Shailer Park,15548,Ray White Shailer Park,434612923,https://www.nexu.com.au/app/#/listing/21337768,29-06-2022
21361195,The Homeowner,2/15 Blossom Street,Pimpama,4209,QLD,-27.82502872,153.2842096,,,current,3,2,2,,,,,,111,5,19-06-2022,9,$550 per week,$550 per week,0.0%,550,550,week,VPA-3,500000,,Duplex/semi-detached,Enygma Real Estate - Oxenford,39203,Nick Ridley,434635967,https://www.nexu.com.au/app/#/listing/21361195,29-06-2022
21361198,The Homeowner,10/30 Slade Street,Carseldine,4034,QLD,-27.34241749,153.0165835,,,current,4,2,2,,,,,,,,19-06-2022,9,$530 per week,$530 per week,0.0%,530,530,week,VPA-3,860000,,House,Priority Residential - Brisbane,33513,Jennifer Woods,434635955,https://www.nexu.com.au/app/#/listing/21361198,29-06-2022
21361172,The Homeowner,45 Forest Court,Helensvale,4212,QLD,-27.93470483,153.3424858,,,current,4,2,2,,2,,,,,,19-06-2022,9,$980 per week,$980 per week,0.0%,980,980,week,,930000,,House,LJ Hooker Solutions Gold Coast - Pacific Pines,24401,Property Management Team,434635895,https://www.nexu.com.au/app/#/listing/21361172,29-06-2022
21361263,The Homeowner,07/8 Adelaide Street,Brisbane City,4000,QLD,-27.47017247,153.0220173,,,current,2,2,,,1,a/c,,,,,19-06-2022,9,$750 per week,$750 per week,0.0%,750,750,week,,570000,,Apartment,Auspro Home Group,113661,KATHY D,434636007,https://www.nexu.com.au/app/#/listing/21361263,29-06-2022
21361281,The Homeowner,10 Sixth Avenue,Coorparoo,4151,QLD,-27.4967132,153.0512743,,,current,3,1,1,,,split-system,,,,,19-06-2022,9,$695 per week,$725 per week,-4.1%,695,725,week,,1200000,,House,Bell Estate Agents,46907,"Lucy Thomson, Jonathan Bell",434636047,https://www.nexu.com.au/app/#/listing/21361281,29-06-2022
21133666,The Homeowner,185 Cliveden Avenue,Oxley,4075,QLD,-27.54855804,152.9737567,,,current,2,1,1,,1,split-system,split-system,,,,17-05-2022,42,APPLICATION APPROVED,$450 per week,0.0%,450,450,week,VPA-1,642500,,House,Maison Real Estate -  Mount Ommaney,26815,Stephanie Russ,434411063,https://www.nexu.com.au/app/#/listing/21133666,29-06-2022
21137479,The Homeowner,59 Wishart Road,Upper Mount Gravatt,4122,QLD,-27.54636039,153.0847659,,,current,3,1,,,,,,,,,17-05-2022,42,LEASED,$550 Per Week,0.0%,550,550,week,,875500,,House,RE/MAX - Experience,49325,Rentals Team,434414383,https://www.nexu.com.au/app/#/listing/21137479,29-06-2022
21229926,The Homeowner,42 Shaw Road,Kalinga,4030,QLD,-27.40779503,153.046872,,,current,3,3,1,,2,a/c,,,,,31-05-2022,28,$750 per week,$775 per week,-3.2%,750,775,week,VPA-3,950000,,House,AUMR Property Group - Lutwyche,46125,Taylor Olsen,434505387,https://www.nexu.com.au/app/#/listing/21229926,29-06-2022
21173046,The Homeowner,9 Birdwood Street,Coorparoo,4151,QLD,-27.49183702,153.0581164,,,current,3,1,,,,,,,,,23-05-2022,36,$660 pw,$700 pw,-5.7%,660,700,week,VPA-1,1200000,,House,Your Estate Agents - ROCHEDALE,42725,Nicky Thao,434447991,https://www.nexu.com.au/app/#/listing/21173046,29-06-2022
21344743,The Homeowner,52 Merino Street,Park Ridge,4125,QLD,-27.70927065,153.086643,,,current,4,2,2,,,split-system,split-system,,181,3,16-06-2022,12,$550 per week,$550 per week,0.0%,550,550,week,VPA-3,524450,,House,Wintersun Real Estate,78302,Kim Stewart,434620743,https://www.nexu.com.au/app/#/listing/21344743,29-06-2022
21138140,The Homeowner,44 Farrell Street,Ashgrove,4060,QLD,-27.43124522,152.9851286,,,current,4,2,2,,,a/c,,,,,17-05-2022,42,$775 per week,$800 per week,-3.1%,775,800,week,,1460000,,House,Bell Estate Agents,46907,"Casey Brittain, Jonathan Bell",434416407,https://www.nexu.com.au/app/#/listing/21138140,29-06-2022
21138508,The Homeowner,8 Linda Street,Goodna,4300,QLD,-27.61161253,152.8901337,,,current,3,1,1,2,,,,,,,17-05-2022,42,$360 Weekly,$360 Weekly,0.0%,360,360,week,,336000,,House,Coronis - Inner North,29329,Tania Williams,434415919,https://www.nexu.com.au/app/#/listing/21138508,29-06-2022
21140738,The Homeowner,104 Panorama Drive,Springfield,4300,QLD,-27.65026672,152.9089192,,,current,4,2,2,,2,a/c,,,,,18-05-2022,42,$650 per week,$650 per week,0.0%,650,650,week,,629000,,House,McGrath Springfield - Springfield,24341,Kaitlyn Marples,434418371,https://www.nexu.com.au/app/#/listing/21140738,29-06-2022
16697655,The Homeowner,28 Tathra Street,Stafford,4053,QLD,-27.40730608,153.0157394,,,current,3,1,1,,,a/c,,,,,08-06-2022,20,$550 per week,,,550,,week,VPA-3,940000,,House,Ray White - Alderley,23452,Katherine Duncan,432367454,https://www.nexu.com.au/app/#/listing/16697655,29-06-2022
21142512,The Homeowner,21 Fisher Street,East Brisbane,4169,QLD,-27.48694326,153.0430456,,,current,3,1,1,,,,,,,,18-05-2022,41,$600/week!,$600/week!,0.0%,600,600,week,VPA-1,1110000,,House,Bees Nees City Realty - Brisbane,26930,Josh Lewis,434420047,https://www.nexu.com.au/app/#/listing/21142512,29-06-2022
21295750,The Homeowner,42 Beldale Street,Sunnybank Hills,4109,QLD,-27.59725308,153.0628235,,,current,4,2,2,,3,,,,,,09-06-2022,20,Under Application,$670 per week,-4.5%,640,670,week,,899000,,House,Place - Sunnybank,31043,Place Sunnybank Property Management,434572787,https://www.nexu.com.au/app/#/listing/21295750,29-06-2022
20429967,The Homeowner,15 Barrisdale Street,Heathwood,4110,QLD,-27.62695954,152.9833886,,,current,4,2,1,,,,,,,,26-02-2022,123,$600PW (Leased),$600 per week,0.0%,600,600,week,VPA-1,690000,,House,Raine & Horne - Onsite Sales,17601,Selina Zhong,433888483,https://www.nexu.com.au/app/#/listing/20429967,29-06-2022
21210032,The Homeowner,2 REDLEAF STREET,Mansfield,4122,QLD,-27.52650344,153.09997,,,current,4,2,1,2,1,a/c,,,160,5,27-05-2022,33,$750,$800,-6.3%,750,800,week,VPA-1,1097500,,House,Property Now - MOOLOOLABA,29014,Property Now,434486159,https://www.nexu.com.au/app/#/listing/21210032,29-06-2022
14266987,The Homeowner,28 Meadowbank Street,Carindale,4152,QLD,-27.5106091,153.1069969,,,current,4,3,2,,,a/c,,666m2,,1,18-05-2022,41,Property Leased $780 per week!,Property Leased $780 per week!,0.0%,780,780,week,VPA-1,1222890,,House,Ray White - Carina,30263,Kylie Ingle,431549930,https://www.nexu.com.au/app/#/listing/14266987,29-06-2022
21143866,The Homeowner,2/450 Main Street,Kangaroo Point,4169,QLD,-27.47559074,153.0362959,,,current,2,2,2,,,,,,,,18-05-2022,41,LEASED,$600 Per Week,0.0%,600,600,week,,580000,,Apartment,RE/MAX - Experience,49325,Rentals Team,434420979,https://www.nexu.com.au/app/#/listing/21143866,29-06-2022
21144327,The Homeowner,13 Lenton street,Coomera,4209,QLD,-27.8498206,153.3348338,,,current,4,2,2,,,,,,,,18-05-2022,41,$690 Weekly,$690 Weekly,0.0%,690,690,week,,670000,,House,Coronis - Gold Coast,19717,Leah Cranston,434422535,https://www.nexu.com.au/app/#/listing/21144327,29-06-2022
21144364,The Homeowner,76 Chambers Ridge Blvd,Park Ridge,4125,QLD,-27.72075614,153.089377,,,current,4,2,1,,,,,,,,18-05-2022,41,approved application,$520 per week,0.0%,520,520,week,,524450,,House,Image Property - Brisbane Northside,16141,Samantha Leigh,434422479,https://www.nexu.com.au/app/#/listing/21144364,29-06-2022
21144432,The Homeowner,16 Cibo Court,Calamvale,4116,QLD,-27.61598259,153.0374592,,,current,4,2,,2,2,a/c,,,,,18-05-2022,41,$590 per week,$590 per week,0.0%,590,590,week,VPA-1,838000,,House,G-Realty,79908,Josie Parsons,434422379,https://www.nexu.com.au/app/#/listing/21144432,29-06-2022
21144748,The Homeowner,8/40 Maryvale Street,Toowong,4066,QLD,-27.48417863,152.9877141,,,current,2,2,1,,,a/c,,,,,18-05-2022,41,Application Approved $500/Week,$500 per week,0.0%,500,500,week,,485000,,Unit,Raine & Horne - Brisbane West & Kenmore,24166,Megan Zelauhi,434421823,https://www.nexu.com.au/app/#/listing/21144748,29-06-2022
21146037,The Homeowner,15 Epson Court,Daisy Hill,4127,QLD,-27.63604543,153.1471063,,,current,4,2,2,,,,,,,,18-05-2022,41,$695 per week,$725 per week,-4.1%,695,725,week,,739000,,House,Ray White - Springwood,29262,Chris Guy,434422943,https://www.nexu.com.au/app/#/listing/21146037,29-06-2022
11107553,The Homeowner,1 Coolehull Street,The Gap,4061,QLD,-27.43390486,152.928986,,,current,2,2,1,,,,,72m2,,9,02-02-2020,877,Leased at $675pw,$340 per week,98.5%,675,340,week,VPA-1,890000,,Duplex/semi-detached,Raine & Horne - Onsite Sales,17601,Selina Zhong,428459478,https://www.nexu.com.au/app/#/listing/11107553,29-06-2022
21146961,The Homeowner,5 Rest Court,Springfield Lakes,4300,QLD,-27.69006521,152.9106857,,,current,4,3,2,,,,,,,,18-05-2022,41,$595 PW | LUXE PLANTATION TERRACE,243m2 PLANTATION TERRACE @ $625 PW,-4.8%,595,625,week,,590000,,Terrace,Purple Cow Real Estate - Greater Springfield,37685,"Moana Papastergou, Allen Lyngkuist",434424315,https://www.nexu.com.au/app/#/listing/21146961,29-06-2022
21147854,The Homeowner,10 Kent Street,Toowong,4066,QLD,-27.48328359,152.9739627,,,current,3,2,2,,,split-system,split-system,,,,18-05-2022,41,APPLICATION APPROVED!,$880 per week,-3.4%,850,880,week,,1175000,,House,Plum Property - TOOWONG,31981,Sarah Martin,434425719,https://www.nexu.com.au/app/#/listing/21147854,29-06-2022
12271310,The Homeowner,229 Appleby  Road,Stafford Heights,4053,QLD,-27.39497892,153.0110727,,,current,3,1,,,,a/c,,,,,06-05-2022,53,$460 per week,$460 per week,0.0%,460,460,week,,889000,,House,Harcourts Solutions Group - WINDSOR,26202,Lauren Symmons,429541430,https://www.nexu.com.au/app/#/listing/12271310,29-06-2022
21340363,The Homeowner,504/8 Colton Street,Highgate Hill,4101,QLD,-27.48636657,153.0143656,,,current,4,4,4,,1,ducted,ducted,,222,11,16-06-2022,13,"$2,500 per week",POA,0.0%,2500,2500,week,,,,Apartment,Next Level Realty,42719,Michelle Jones,434616023,https://www.nexu.com.au/app/#/listing/21340363,29-06-2022
21148101,The Homeowner,74 Dandenong Road,Jamboree Heights,4074,QLD,-27.55479868,152.9332532,,,current,3,1,,,,a/c,,,,,18-05-2022,41,Leased by Mary Lako,$500 per week,4.0%,520,500,week,VPA-1,703500,,House,Ray White - Centenary,18872,Mary Lako,434425299,https://www.nexu.com.au/app/#/listing/21148101,29-06-2022
20105024,The Homeowner,13 Morialta Street,Mansfield,4122,QLD,-27.54413563,153.099498,,,current,4,2,2,,3,a/c,,,,,31-01-2022,149,$750 per week,$700 per week,7.1%,750,700,week,,1097500,,House,Harringtons Realty - Bulimba,27703,Tracie Harrington,433670187,https://www.nexu.com.au/app/#/listing/20105024,29-06-2022
21344500,The Homeowner,14/8 Ruocco Street,Bracken Ridge,4017,QLD,-27.32850486,153.0239199,,,current,3,2,,,,,,,102,5,08-06-2022,21,$490,$490,0.0%,490,490,week,VPA-1,,,Townhouse,Sapphire Estate Agents - Brisbane,50399,RAM Lamichhane,434569875,https://www.nexu.com.au/app/#/listing/21344500,29-06-2022
18669543,The Homeowner,20 School Road,Victoria Point,4165,QLD,-27.58193409,153.2967321,,,current,2,1,,1,,,,,,,01-05-2022,59,$470 per week,$485 per week,-3.1%,470,485,week,VPA-1,650000,,House,Property Owner,78506,Michelle,433042666,https://www.nexu.com.au/app/#/listing/18669543,29-06-2022
21356542,The Homeowner,91 Rose Street,Wooloowin,4030,QLD,-27.41463936,153.0465555,,,current,3,2,1,,,,,,,,17-06-2022,11,$800 pw,$800 pw,0.0%,800,800,week,,1150050,,House,Havig & Jackson - Clayfield,19111,Leasing Consultant,434632947,https://www.nexu.com.au/app/#/listing/21356542,29-06-2022
17734705,The Homeowner,B1/31 Griffith Place,Seven Hills,4170,QLD,-27.47852776,153.0727405,,,current,3,2,2,,,"a/c, ducted",ducted,,180,5,13-10-2021,259,$830/w,$615 Weekly,35.0%,830,615,week,VPA-1,,,Townhouse,Australian Property Management Alliance - Mango Hill,26275,Bella Liu,432906098,https://www.nexu.com.au/app/#/listing/17734705,29-06-2022
21143731,The Homeowner,11/450 Main Street,Kangaroo Point,4169,QLD,-27.47559074,153.0362959,,,current,2,2,2,,,,,,,,18-05-2022,41,LEASED,$650 Per Week,-7.7%,600,650,week,,580000,,Apartment,RE/MAX - Experience,49325,Rentals Team,434421267,https://www.nexu.com.au/app/#/listing/21143731,29-06-2022
